id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
@srmwnezyfdrlhh2,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@pazu_bot,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@thevoicendevon,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@snappychacha,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#vancouver,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@nivora07,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@premcharann,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sidcoutin,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@raijinmaru_wt32,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@howellman01,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@igormourape,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@miicagarciaa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@keziasantos26s,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cnnindonesia,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@jantiuribista,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kuwaittin,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@soyjoebos,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@somtamthai12345,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@rpdarkhorse,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@iromg,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@calebmanywele,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lindacooganb,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kiku662919,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@juniinoz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@martins1natacha,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@soniay1969,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@monicalondres,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#houston,Americas,4,0,0,1.0,0.0,0.0,1.0,4
@josemexyt,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lucasviniss,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dercater,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sucre_christy,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@khanoffinland,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@syouki8492vivio,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#naziskin,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@richardjknight8,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@theycallmett_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@quinndequinzel,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@uranorebel,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@wdfostergraham1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@adriana_az27,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#新宿,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@igorcs05,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#schnauzerlove,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@motarista,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@antogordillo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@meisteps,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@yeneba11,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#bispakpekalongan,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@omoshiroi_houe,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ithor_rs,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#mytwitteranniversary,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@arradiofm,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#kennethcopeland,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@wynaughtp,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@elimpentecostal,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@marasoriano8,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kopace74,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@dzndb,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lisa_vittozzi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@glendhliwayo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jainkiran6,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ryouka_ph,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dinamarsya,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@shes_electricuk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@dogan03ayseli,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@nylarosebeast,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#bizsampiyonolacağiz,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@adrylasse,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@clorleyandrew,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@emmakennytv,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#riverside4ever,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jesseehunter,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@youranonalan,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sportv,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@yaaah_su,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@los40ar,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#dothebest,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@stephinspace1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tankobu53,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sonrankin,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@walknonsunshyn,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@aragonacedo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sergiomassa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tiktokbrasil,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@noidapolice,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@giouli17168983,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@arnogottschalk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@briquetroly,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kroger,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@garcialai,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#campingworldnascar,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@momocchi48,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ogkayaboy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#96,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@idahocafe,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gracethereddogg,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@captenmd2001,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fitbathe,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@dxtec,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#商丘,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mk0bk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@guxzo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bbpr00nm,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@il_chima,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@yukikuma07151,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@centrepartin,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hanibinbrek,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@yashar,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lawindsor,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#17配信中初配信,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@j_devern,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#mae,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pdemokrat,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@way_noway_05,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ludachriswade,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@samantha_bayla,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pietragallahora,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@faisaljavedkhan,Asia_Australia,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3
@albertomijaresb,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nona88ss,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@beatrizlannay,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@experte0071,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hanee_16,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@c_nexco_sapa,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@yontogo,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@chenaisaravanan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@deathwindchimes,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kediozelharecat,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@saracon10308272,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#desawisata,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@susanhayglobal,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#zerowaste,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@rizuwanmasri,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#desnudametualma,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nhl,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@uzman_dieng,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@keibarinchan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@carinegalli,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@elekmyco,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@yp56,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#levanga,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@danielkp18,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ramazantuna41,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#carrbridge,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@aapbangalore,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lulaoficial,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@joshknapman,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#lockdown,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#kabirisrealgod,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@onuoha_ifeanyi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#sweetendings,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jodfxi,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jessefund,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@pikarunpikaru,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sumorizvi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@crzyfkinworld,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bailysbeads30,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ajansfenercom,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@paulapenacca,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@eric_hoeflichwx,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@taylorswift13,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@varada_m,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@davidshor,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jessyjaramilloy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ankitpatelmd,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@felixnater,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@zdkgpnbtxotqf6m,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@walshfreedom,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@rubenprez,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@alexalbellows,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@veronicakallday,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mikedrotv,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@shashitharoor,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@piersmorgan,Africa_Europe,0,9,0,0.0,1.0,0.0,1.0,9
@00sev,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@oiiuiz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@drz_84,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@evan_kapitansky,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#paragoonies,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mistervsingh,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@underatedplaya,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@_vmvni,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#ilmioanniversarioditwitter,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rijkidw,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#gravesend,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gurgaonpolice,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@djarnold,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#lockdownparaboletos,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ilariaappetiti,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sgpsicopolitica,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@unidospeloporto,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@far3s15,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#guesskrowinkro,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@srccorp,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@julianimhoff,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@smackt_74,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#newacq,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#rd,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#淫妻,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@hellenwalterr,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#gensokyoarena,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mrtonitas,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@o_ssai,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ayishatu_,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mnbatarodriguez,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tohya_vistlip,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@holleronthehill,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@westham,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#buckledown,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#militarycoupinmyanmar,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#thesage,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@adelalibinali,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#rosmello,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@javiernez,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@s__mishra,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@grayovictor,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@meninkiltsstarz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sibilla_prof,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@darius_080,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@heyjacqui_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@camilaa_correa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jasielrivero14,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@joyswan12,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@الترجي,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lishuruq,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ellina_gen,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@miesli2,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#atatürk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sturge_p,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bjp4uk,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#orchidsforever2021,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@manal0vibes,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@hank_ering,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@barntickfarm,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#ger,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
@malifan1804,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#get,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sergioluuizz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@stephenking,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@malionr,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@arabedementira,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#awamrejectsimrankhan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bernaldodquiros,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@robocopdude,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bc37_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@isbelch4,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#ventura,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sonyrtt,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@aeioumorzhie90,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#masmayikakayapaako,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tinymymelodii,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@papagolash,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@leticiamezomo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#selloutsinema,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@godbole_shilpa,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
#boro,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mimidiyorlar,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#السويكت_دمر_النصر,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lilpapivoni,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@akshaykumar,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@taylorsalan,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lopezobrador_,Americas,6,0,0,1.0,0.0,0.0,1.0,6
@sleepster1979,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mfrunker,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@safadoflexcwb,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ja2cook,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@poco_id,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@elitlife2,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@docatcdi,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#adoption,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@magzoubali2345,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@arkshadvirodhi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@brianriccard33,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@docbrownlloyd,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#جبهات_القتال,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@coachtbarr,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@begomix,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gajelasdehh,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@harrygowbakery,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jhoraine_twt,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ashleyiz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jaoziinn__,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@drmushtaq333,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ashwinravi99,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@bole_tt,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@davood_villa,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@shabazgil,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#cutnpaste,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@welt,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@shark_bait85,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rfighterer,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@djkronikx,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mariedesvolcans,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fcukcoup,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@asharamjiashrm,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dusundummde,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@louielambert,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gabrielacarchak,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lalafanlalaport,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mujainia,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gcheekenergy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@aplusdiva1913,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ugurweritas,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@comicbookslayer,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@getakluber,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@fersolano42,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@johnthefinestt,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@wildfellwood,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@pwgurll,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#online,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lilygillie2,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@urocklive1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lab_originals,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@homecinema94,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@veryfebruary,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@luud_milaa15,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#megapowerstar,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@claddism,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@beardaknowledge,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mariama04509726,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bulent31017111,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ameyukikaze1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@prefeitura_rio,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#twd,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@florzilla,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pattyguedesp,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@xvideosgay18,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#vintagegaming,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#juneau,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ozgegocer,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@pengmanmodel,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@flacasexyccs,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gabrielfgamboa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@stucamusic,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@melsmortal,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@chumeltorres,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@dobriydyadya88,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@marianatropiano,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#tampabay,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@raghusharmainc,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@floresacentejo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#merrimack,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@andycdurham,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@natcha_1930,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@kristabel_yaa,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mara_bk,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@cpeedell,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@_spring19,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kishoripednekar,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@okitimes,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thwaacker,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gwanen,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@zoyaekh,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@s_tkmr_toquio,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@veroloren,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@playstreambeats,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jragwoymki6yarl,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ezcj3qkivubo5pd,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@docsuuwu,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ruslanangelo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@twitteerdokaah,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@maggienyt,Americas,1,0,0,1.0,0.0,0.0,1.0,1
